case_id,num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout,basic_native_2q_count,teleport_native_2q_count,delta_native_2q_count,basic_native_2q_depth,teleport_native_2q_depth,delta_native_2q_depth,basic_estimated_duration,teleport_estimated_duration,delta_estimated_duration,label,lexicographic_label
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable_11,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.0,1.0,1,prospective,synthetic_line_8q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 2, 3, 4, 5]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable,basic,11,v0.4.0,182,146,708,7.432804200000021e-05,-58,0.009822116997384,True,,9.600881488936197e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3, 4, 5]",182,208,26,146,180,34,7.432804200000021e-05,9.316318800000032e-05,1.8835146000000113e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable_19,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.0,1.0,1,prospective,synthetic_line_8q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 2, 3, 4, 5]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable,basic,19,v0.4.0,182,146,708,7.432804200000021e-05,-58,0.009052489993337,True,,9.600881488936197e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3, 4, 5]",182,208,26,146,180,34,7.432804200000021e-05,9.316318800000032e-05,1.8835146000000113e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable_29,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.0,1.0,1,prospective,synthetic_line_8q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 2, 3, 4, 5]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable,basic,29,v0.4.0,182,146,708,7.432804200000021e-05,-58,0.0083936270020785,True,,9.600881488936197e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3, 4, 5]",182,208,26,146,180,34,7.432804200000021e-05,9.316318800000032e-05,1.8835146000000113e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable_37,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.0,1.0,1,prospective,synthetic_line_8q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 2, 3, 4, 5]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable,basic,37,v0.4.0,182,146,708,7.432804200000021e-05,-58,0.0085400730022229,True,,9.600881488936197e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3, 4, 5]",182,208,26,146,180,34,7.432804200000021e-05,9.316318800000032e-05,1.8835146000000113e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable_47,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.0,1.0,1,prospective,synthetic_line_8q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 2, 3, 4, 5]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_favorable,basic,47,v0.4.0,182,146,708,7.432804200000021e-05,-58,0.0093342510008369,True,,9.600881488936197e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3, 4, 5]",182,208,26,146,180,34,7.432804200000021e-05,9.316318800000032e-05,1.8835146000000113e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread_11,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.434782608695652,2.0,1,prospective,synthetic_line_8q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 3, 4, 6, 7]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread,basic,11,v0.4.0,200,152,656,6.865438800000014e-05,-40,0.0103950240008998,True,,1.1811556819557464e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",200,226,26,152,184,32,6.865438800000014e-05,8.743936200000042e-05,1.8784974000000284e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread_19,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.434782608695652,2.0,1,prospective,synthetic_line_8q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 3, 4, 6, 7]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread,basic,19,v0.4.0,200,152,656,6.865438800000014e-05,-40,0.009905376995448,True,,1.1811556819557464e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",200,226,26,152,184,32,6.865438800000014e-05,8.743936200000042e-05,1.8784974000000284e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread_29,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.434782608695652,2.0,1,prospective,synthetic_line_8q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 3, 4, 6, 7]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread,basic,29,v0.4.0,200,152,656,6.865438800000014e-05,-40,0.0099260790011612,True,,1.1811556819557464e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",200,226,26,152,184,32,6.865438800000014e-05,8.743936200000042e-05,1.8784974000000284e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread_37,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.434782608695652,2.0,1,prospective,synthetic_line_8q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 3, 4, 6, 7]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread,basic,37,v0.4.0,200,152,656,6.865438800000014e-05,-40,0.0102893379953457,True,,1.1811556819557464e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",200,226,26,152,184,32,6.865438800000014e-05,8.743936200000042e-05,1.8784974000000284e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread_47,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,7,1.75,7,3.0,1.434782608695652,2.0,1,prospective,synthetic_line_8q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",801945da6501ad7b48137221aea8d7e8e5603ff1e572732c6d3f24a3be410b79,"[0, 1, 3, 4, 6, 7]",,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_line_8q_spread,basic,47,v0.4.0,200,152,656,6.865438800000014e-05,-40,0.0093001470013405,True,,1.1811556819557464e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",200,226,26,152,184,32,6.865438800000014e-05,8.743936200000042e-05,1.8784974000000284e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler_11,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,8,2.0,4,2.2857142857142856,1.0,1.0,1,prospective,synthetic_ring_8q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 7], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 0], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",0153e862e72b462af51b55ef2b6c107f2f40d86c748b745e313c1ca148c454ca,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler,basic,11,v0.4.0,182,146,643,5.927910600000009e-05,-58,0.0099175419964012,True,,1.151093065799472e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4, 5, 6, 7, 0]",182,208,26,146,180,34,5.927910600000009e-05,7.768135200000016e-05,1.8402246000000065e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler_19,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,8,2.0,4,2.2857142857142856,1.0,1.0,1,prospective,synthetic_ring_8q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 7], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 0], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",0153e862e72b462af51b55ef2b6c107f2f40d86c748b745e313c1ca148c454ca,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler,basic,19,v0.4.0,182,146,724,7.516831200000005e-05,-58,0.009900135002681,True,,4.820375630882031e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[6, 7, 0, 1, 2, 3]",182,208,26,146,180,34,7.516831200000005e-05,0.00010476402,2.9595707999999953e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler_29,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,8,2.0,4,2.2857142857142856,1.0,1.0,1,prospective,synthetic_ring_8q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 7], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 0], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",0153e862e72b462af51b55ef2b6c107f2f40d86c748b745e313c1ca148c454ca,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler,basic,29,v0.4.0,182,146,643,6.538011000000014e-05,-58,0.009791985998163,True,,1.1822573690805905e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4, 5, 6]",182,208,26,146,180,34,6.538011000000014e-05,8.438220000000041e-05,1.900209000000027e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler_37,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,8,2.0,4,2.2857142857142856,1.0,1.0,1,prospective,synthetic_ring_8q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 7], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 0], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",0153e862e72b462af51b55ef2b6c107f2f40d86c748b745e313c1ca148c454ca,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler,basic,37,v0.4.0,182,146,606,6.160344600000006e-05,-58,0.00942840299831,True,,9.266520968978657e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[4, 5, 6, 7, 0, 1]",182,208,26,146,180,34,6.160344600000006e-05,7.266037800000014e-05,1.1056932000000081e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler_47,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,8,2.0,4,2.2857142857142856,1.0,1.0,1,prospective,synthetic_ring_8q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 7], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5], [6, 7], [7, 0], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",0153e862e72b462af51b55ef2b6c107f2f40d86c748b745e313c1ca148c454ca,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_ring_8q_transpiler,basic,47,v0.4.0,182,146,621,5.2548288000000014e-05,-58,0.0088485809974372,True,,8.232804857929503e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 1, 0, 7, 6, 5]",182,208,26,146,180,34,5.2548288000000014e-05,6.22794360000001e-05,9.731148000000092e-06,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler_11,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,10,2.5,4,2.0,1.6521739130434785,4.0,1,prospective,synthetic_grid_8q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 4], [1, 0], [1, 2], [1, 5], [2, 1], [2, 3], [2, 6], [3, 2], [3, 7], [4, 0], [4, 5], [5, 1], [5, 4], [5, 6], [6, 2], [6, 5], [6, 7], [7, 3], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",1c54af58f98ce04f3c64adbffe8dbe5ec26492bca016b2595a08e9c2b5021db4,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler,basic,11,v0.4.0,182,146,600,6.556548000000011e-05,-58,0.0095375009987037,True,,8.124294162811152e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 5, 6, 7, 3, 2]",182,208,26,146,180,34,6.556548000000011e-05,8.452605600000007e-05,1.8960575999999956e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler_19,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,10,2.5,4,2.0,1.6521739130434785,4.0,1,prospective,synthetic_grid_8q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 4], [1, 0], [1, 2], [1, 5], [2, 1], [2, 3], [2, 6], [3, 2], [3, 7], [4, 0], [4, 5], [5, 1], [5, 4], [5, 6], [6, 2], [6, 5], [6, 7], [7, 3], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",1c54af58f98ce04f3c64adbffe8dbe5ec26492bca016b2595a08e9c2b5021db4,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler,basic,19,v0.4.0,182,146,615,5.865040200000009e-05,-58,0.009588860993972,True,,3.2198477537909295e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[6, 7, 3, 2, 1, 0]",182,208,26,146,180,34,5.865040200000009e-05,6.630252000000011e-05,7.652118000000017e-06,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler_29,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,10,2.5,4,2.0,1.6521739130434785,4.0,1,prospective,synthetic_grid_8q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 4], [1, 0], [1, 2], [1, 5], [2, 1], [2, 3], [2, 6], [3, 2], [3, 7], [4, 0], [4, 5], [5, 1], [5, 4], [5, 6], [6, 2], [6, 5], [6, 7], [7, 3], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",1c54af58f98ce04f3c64adbffe8dbe5ec26492bca016b2595a08e9c2b5021db4,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler,basic,29,v0.4.0,182,146,640,8.048765400000022e-05,-58,0.0098891620000358,True,,7.440862562261177e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[7, 6, 5, 1, 2, 3]",182,208,26,146,180,34,8.048765400000022e-05,0.000103430688,2.2943033999999783e-05,basic,basic
b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler_37,6,1.5,0.2,3,current,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5,3d69e26737c19bf3e2d6b9dda6f38e4ad0254fb23cf7fb6c99dd7280a09a7e63,703,510,427,276,31,1.7419354838709675,5,1.6666666666666667,2,1,8,10,2.5,4,2.0,1.6521739130434785,4.0,1,prospective,synthetic_grid_8q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 4], [1, 0], [1, 2], [1, 5], [2, 1], [2, 3], [2, 6], [3, 2], [3, 7], [4, 0], [4, 5], [5, 1], [5, 4], [5, 6], [6, 2], [6, 5], [6, 7], [7, 3], [7, 6]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 8}",1c54af58f98ce04f3c64adbffe8dbe5ec26492bca016b2595a08e9c2b5021db4,,,identity proxy before selection when layout is transpiler,b75cbf89649a5d40ee4400d372e6cf3e16e5c828229f394ddf0f65442c3f44a5_synthetic_grid_8q_transpiler,basic,37,v0.4.0,182,146,612,6.229808400000008e-05,-58,0.0088843949997681,True,,3.602336911556669e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 5, 6, 2, 3, 7]",182,208,26,146,180,34,6.229808400000008e-05,8.18795939999999e-05,1.958150999999982e-05,basic,basic
